avg_count_5s,avg_count_10s,avg_count_30s,tot_dist,avg_vel,paste_count,IP_country_code,risk
9.31,17.25,34.51,11640.39,3.86,8,PK,high
14.71,24.81,35.88,13206.65,4.77,9,RU,high
13.24,8.78,36.43,9293.76,2.96,5,PK,high
6.44,11.48,39.73,9128.72,8.34,0,PK,high
14.15,13.57,35.94,11559.12,2.36,0,PK,high
12.09,28.81,20.01,5623.31,3.2,1,PK,high
14.46,14.71,37.77,5165.77,8.93,8,RU,high
24.48,18.06,24.2,7055.8,5.36,5,TR,high
6.58,5.97,0,0,0,3,PK,high
5.16,24.75,33.76,6479.35,9.99,0,RU,high
20.72,7.74,39.02,12034.38,1.17,0,RU,high
11.94,24.66,24.81,8633.24,5.36,8,TR,high
16.89,17.74,16.82,11360.13,7.95,2,TR,high
23.93,18.01,0,7902.42,3.26,0,RU,high
10.88,0,0,11366.8,8.15,0,PK,high
15.37,19,11.06,11053.45,11.36,0,RU,high
17.64,13.01,21.88,12364.71,7.88,4,PK,high
14.13,6.75,38.98,10735.85,5.79,0,PK,high
6.3,16.78,18.93,11905.8,10.22,2,RU,high
20.54,5.25,33.16,10117.63,11.28,2,RU,high
20.24,28.72,24.35,9504.46,2.4,0,AF,high
8.53,12.81,37.01,14672.97,11.08,0,PK,high
16.42,22.45,10.65,14042.39,10.23,7,AF,high
19.74,7.8,34.55,4667.9,11.23,10,PK,high
15.58,17.85,15.1,10197.24,9.08,7,AF,high
16.05,22.38,36.69,5232.87,1.4,0,RU,high
9.43,25.11,39.32,0,0,0,TR,high
5.94,14.11,12.19,10093.82,5.51,0,RU,high
4.84,25.29,33.74,8911.7,5.8,1,PK,high
20.82,25.96,22.41,0,0,4,RU,high
22.5,12.65,15.48,4536.25,1.94,7,RU,high
19.91,19.5,39.93,6379.77,2.24,10,PK,high
9.07,14.03,24.24,9989.44,10.46,5,TR,high
0,0,0,7443.89,5.46,0,TR,high
15.1,7.97,22.04,10113.12,4.96,0,RU,high
7.27,21.24,27.9,0,0,0,RU,high
24.25,24.43,29.43,9148.99,9.1,10,RU,high
12.03,21.19,10.06,14573.54,2.67,0,TR,high
10.44,6.68,0,13149.3,2.39,1,AF,high
24.99,0,0,12660.61,3.65,9,TR,high
13.05,23.28,18.07,0,0,0,RU,high
7.94,21.8,27.74,7505.5,3.73,3,AF,high
24.64,15.52,16.32,8321.24,11.17,0,TR,high
14.81,5.41,33.7,8168.82,4.32,0,RU,high
23.44,21.36,0,5263.72,1.85,7,TR,high
10.22,4.55,37.37,7494.68,7.95,6,TR,high
14.85,20.36,32.59,13190.83,3.72,0,AF,high
18.03,23.33,39.23,13711.15,10.31,9,AF,high
9.82,18.22,37.79,14131.91,1.91,0,PK,high
11.15,26.41,33.42,0,0,0,RU,high
22.58,4.48,27.82,9828.36,6.94,0,AF,high
16.14,27.55,16.01,14571.74,5.53,7,TR,high
8.6,10.49,30.45,0,0,7,RU,high
6.12,18.62,37.38,0,0,9,PK,high
4.67,7.58,27.63,5764.63,6.21,0,RU,high
21.88,17.38,36.77,4070.65,5.39,4,AF,high
19.93,17.16,0,6530.74,7.56,0,RU,high
23.3,5.58,29.03,0,0,4,TR,high
22.09,20.78,36.11,9633.48,11.72,9,AF,high
17.02,11.81,37.4,11469.69,4.89,0,TR,high
20.68,24.33,26.1,0,0,2,PK,high
8.44,12.93,38.82,7137.3,6.22,8,PK,high
14.75,12.13,32.35,14871.58,5.28,0,AF,high
24.3,21.05,36.77,0,0,0,RU,high
20.57,5.07,12.79,4453.06,4.93,8,TR,high
11.2,29.91,39.44,11398,2.69,5,RU,high
16.56,5.78,20.84,11318.35,1.45,0,RU,high
7.62,24.75,19.2,10844.65,10.96,10,PK,high
10.74,13.98,18.24,7226.15,4.1,0,AF,high
5.87,25.33,10.49,0,0,2,AF,high
24,29.2,36.29,0,0,0,TR,high
23.13,15.43,21.71,12363.29,1.46,3,TR,high
17.42,15.94,22.91,5427.25,3.87,0,RU,high
23.77,4.85,15.25,14962.96,5.24,0,AF,high
9.3,19.09,13.02,6386.58,6.62,2,RU,high
24.22,7.65,12.22,8634.41,5.89,2,TR,high
21.8,26.3,33.39,4957.01,5.32,4,TR,high
24.79,8.04,11.46,11376.11,9.02,9,PK,high
23.61,8.33,17.11,12017.52,8.09,1,RU,high
10.72,16.28,25.88,9587.73,3.82,8,TR,high
16.99,20.4,32.38,5559.49,11.2,5,PK,high
11.34,14.41,26.06,6767.86,7.95,0,TR,high
15.58,29.82,36.25,6739.12,3.65,4,PK,high
12.35,28.07,17.33,0,0,6,RU,high
23.44,14.23,20.88,0,0,1,RU,high
12.21,27.76,35.39,12370.99,3.93,8,AF,high
11.53,19.71,32.15,4759.57,5.31,1,RU,high
7.82,21.26,37.5,6659.55,3.24,9,AF,high
10.2,0,0,14964.33,4.27,10,TR,high
4.52,22.23,39.57,10306.5,6.4,7,RU,high
11.18,13.83,37.36,6876.69,2.63,1,TR,high
6.55,16.84,26.04,12618.02,5.05,0,AF,high
23.77,19.56,14.59,14783.36,4.47,0,RU,high
19.31,24.62,35.4,0,0,10,TR,high
16.96,28.73,14.72,11627.1,9.19,3,RU,high
16.7,24.4,35.89,7087.82,4.64,3,PK,high
24.08,27.22,22.62,7657.81,7.55,10,AF,high
7.99,21.77,36.46,6230.88,11.49,1,RU,high
20.96,8.68,25.72,0,0,0,TR,high
19.62,6.43,28.21,4697.72,9.6,8,TR,high
22.11,26.95,11.75,12130.49,4.64,0,PK,high
17.58,29.56,34.59,5708.55,2.37,0,RU,high
7.41,6.15,33.31,0,0,0,TR,high
11.5,24.38,37.02,12154,4.18,8,RU,high
17.4,10.72,15.7,10783.9,4.31,0,TR,high
13.5,20.89,38.39,6623.34,8.19,2,TR,high
7.77,9.74,24.39,14850.29,1.77,0,RU,high
12.39,21.65,38.48,5097.41,7.99,2,AF,high
8.56,24.37,12.66,14400.33,9.58,0,TR,high
9.8,9.89,8.89,14038.97,5.66,5,TR,high
12.78,9.54,37.27,11435.69,3.96,10,TR,high
7.91,0,0,9117.82,10.82,9,AF,high
5.82,24.59,0,7861.36,7.16,2,PK,high
12.49,24.67,31.08,12829.52,1.07,0,RU,high
18.26,14.2,36.27,14500.14,11.03,0,TR,high
21.4,5.55,8.61,8739.88,11.12,0,AF,high
17.77,5.8,0,14267,8.79,10,AF,high
15.38,17.56,28.54,10268.74,3.94,7,TR,high
8.91,17.93,36.11,11458.1,6.17,8,RU,high
8.69,10.58,25.42,5809.15,2.62,0,RU,high
7.36,6.21,26.88,10131.36,10.63,1,AF,high
22.46,20.37,14.5,9526.36,8.44,5,PK,high
18.83,5.3,10.77,13783.03,3.95,10,RU,high
24.52,13.76,39,6061.43,11.06,0,TR,high
7.04,23.63,36.43,8962.91,11.6,3,PK,high
22.75,8.52,34.65,0,0,7,RU,high
15.37,7.28,14.26,8795.45,5.85,5,AF,high
14.7,10.61,19.75,9220.74,4.78,0,TR,high
21.42,23.52,30.49,8707.6,8.02,0,AF,high
18.02,29.14,13.2,5718.33,2.2,0,PK,high
6.11,19.55,8.17,7953.13,1.98,4,RU,high
12.7,28.33,9.34,8502.49,6.43,7,RU,high
13.34,6.92,21.56,9442.95,5.58,1,RU,high
9.47,10.63,22.68,7599.52,10.88,0,PK,high
16.91,15.23,13.75,11342.09,9.81,0,RU,high
21.22,29.49,20.58,12189.5,1.78,4,TR,high
11.1,19.97,39.45,0,0,0,PK,high
17.66,18.06,8.31,12734.37,1.98,9,PK,high
9.03,4.01,12.41,6417.34,11,7,AF,high
7.74,6.61,19.96,8264.66,2.64,7,RU,high
9.08,9.11,29.45,10127.93,6.99,4,AF,high
22.24,21.33,10.32,7990.24,10.42,8,AF,high
18.63,6.97,28.69,0,0,5,RU,high
23.4,18.25,0,9272.52,1.38,1,TR,high
17.66,24.88,35.4,12546.17,4.68,8,RU,high
16.64,25.81,34.68,5121.93,11.57,6,AF,high
4.84,11.57,36.28,10189.43,4.17,0,RU,high
17.19,15.26,0,4316.82,4.29,7,AF,high
6.39,22.43,0,7212.79,3.29,1,RU,high
23.12,7.35,15.99,14243.61,5.45,10,TR,high
6.01,28.01,27.98,4157.55,3.32,0,AF,high
17.79,4.63,24.2,7763.52,2.66,5,RU,high
11.62,12.45,38.85,13937.76,1.17,0,RU,high
6.01,25.5,15.45,12027.25,1.54,4,PK,high
12.83,13.76,29.23,10354.73,7.67,9,PK,high
19.64,26.78,25.29,7049.41,4.82,0,TR,high
16.95,9.26,20.39,0,0,4,AF,high
7.61,21.24,10.92,14634.2,9.8,0,TR,high
9.47,17.26,15.89,11894.38,3.71,0,RU,high
4.21,6.13,19.86,0,0,0,PK,high
18.6,28,25.52,14225.08,2,4,TR,high
10.82,12.34,22.31,6300.11,4.89,5,PK,high
24.86,5.83,9.41,0,0,10,AF,high
21.1,24.03,31.15,4272.52,9.67,0,RU,high
8.54,6.51,35.75,10070.89,9.54,0,RU,high
6.97,25.69,24.45,10793.49,4.23,2,PK,high
14.31,14.55,24.28,7180.57,10.61,0,RU,high
6.14,7.47,0,14600.51,5.76,7,TR,high
10.31,13.03,39.2,4308.54,3.84,0,TR,high
22.67,27.21,34.75,0,0,9,RU,high
15.86,7.62,32.45,5169.47,8.76,0,AF,high
15.75,26.24,9.8,0,0,0,PK,high
9.71,24.47,26.61,8040.21,2.76,9,PK,high
10.7,27.53,33.92,7513.18,7.01,0,TR,high
23.37,29.9,15.22,14037.7,7.04,9,TR,high
21.65,27.71,10.19,0,0,7,RU,high
13.3,6.66,37,0,0,0,PK,high
19.93,28.16,27.9,14805.06,1.34,0,TR,high
20.14,5.43,29.15,0,0,10,TR,high
17.66,16.72,37.55,5384.94,7.26,0,PK,high
13.79,21.7,16.71,8232.03,8.02,8,AF,high
9.39,20.17,30.7,11047.22,8.83,1,AF,high
17.15,19.31,28.68,0,0,4,PK,high
19.55,17.84,23.5,9236.67,8.33,0,PK,high
24.87,24.02,22.25,14859.97,9.51,8,AF,high
18.6,27.04,31.23,0,0,6,RU,high
20.76,24.04,27.91,12364.37,8.09,0,RU,high
6.04,4.02,32.03,0,0,0,AF,high
6.25,9.5,16.86,11669.83,8.99,0,RU,high
18.67,17.58,36.2,0,0,2,PK,high
0,0,0,4662.68,3.55,0,AF,high
13.48,21.76,13.61,14167.13,9.51,5,RU,high
24.36,15.74,23.11,10806.76,9.55,0,TR,high
19.09,24.66,33.09,12956.65,1.51,0,PK,high
13.23,11.13,0,7446.44,4.85,10,PK,high
13.23,12.5,17.5,9239.02,3.66,5,PK,high
15.51,25.99,31.42,0,0,1,TR,high
8.85,23.86,37.33,4404.75,11.82,9,AF,high
22.72,22.24,37.06,8431.93,5.24,3,AF,high
5.66,26.02,32.96,12097.5,3.92,5,RU,high
8.55,20.44,28.63,4936.61,3.2,9,AF,high
21.42,4.82,0,7392.06,9.8,0,TR,high
11.97,27.49,25.06,14339.42,2.21,0,RU,high
15.62,4.43,20.85,5584.76,8.18,0,TR,high
10.49,4.04,26.05,5494.27,1.26,0,AF,high
23.94,12.83,26.38,6977.68,3.45,6,RU,high
8.89,29.8,32.03,0,0,0,AF,high
6.66,7.06,24.25,14532.59,6.8,6,PK,high
8.87,29.1,26.93,9980.64,9.32,0,PK,high
18.7,4.52,10.34,12362.37,9.9,0,AF,high
13.96,0,0,7007.52,4.38,0,RU,high
19.41,11.87,34.49,8075.61,5.34,0,PK,high
20.48,24.43,27.45,0,0,9,PK,high
16.05,15.74,0,8001.18,10.88,0,RU,high
14.67,7.58,27.39,11991.86,6.78,9,PK,high
13.3,17.8,32.36,0,0,0,TR,high
0,0,0,12387.41,2.22,0,RU,high
19.18,16.56,17.57,7254.44,10.36,0,TR,high
17.4,21.08,34.01,12273.06,4.32,5,PK,high
17.09,4.18,22.8,4715.02,4.77,10,RU,high
10.45,18.23,26.02,10626.63,3.75,0,PK,high
24.55,21.85,33.49,7739.18,4.36,2,AF,high
8.93,21,23.5,4853.3,1.27,7,TR,high
13.18,29.09,36.55,13951.86,3.89,0,TR,high
21.28,19.05,16.9,0,0,5,TR,high
10.71,7.54,0,13628.77,11.99,0,AF,high
20.2,4.93,11.02,13720.43,9.74,8,RU,high
21.63,8.36,28.51,0,0,6,RU,high
4.13,27.26,8.86,10832.78,9.8,0,RU,high
11.21,7.33,36.45,14365.68,11.11,8,TR,high
13.18,12.48,39.23,11057.04,7.59,7,PK,high
12.8,16.19,22.87,0,0,0,PK,high
14.11,18.39,12.05,14556.17,1.82,4,RU,high
19.7,21.23,0,4929.85,3.56,0,RU,high
4.96,4.66,17.31,13261.23,6.92,3,PK,high
17.16,20.47,17.16,0,0,6,RU,high
20.41,21.31,29.64,4719.01,3.89,0,RU,high
13.62,23.98,26.02,12062.29,10.12,0,PK,high
5.02,16.29,12.77,6049.41,8.92,10,PK,high
9.6,13.9,12.59,0,0,3,AF,high
22.43,20.78,30.86,14803.46,5.46,0,TR,high
10.69,13.5,14.82,8651.62,4.44,10,TR,high
14.77,11.86,18.61,0,0,5,RU,high
7.85,21.86,26.57,4999.76,1.72,4,PK,high
9.43,16.8,20.65,0,0,2,RU,high
22.58,20.34,28.03,12010.35,6.22,7,TR,high
20.52,26.88,23.57,6781.41,1,2,TR,high
24.41,29.86,0,11869.74,3.5,0,TR,high
24.84,6.92,18.88,13220.8,3.76,10,AF,high
16.62,26.11,9.14,12800.6,1.73,0,PK,high
24.89,14.91,29.04,12721.94,11.1,8,AF,high
18.81,20.73,33.39,13851.17,2.55,5,AF,high
19.08,8.65,16.63,14699.69,4.3,6,AF,high
23.44,19.94,14.57,10814.32,10.01,6,TR,high
18.51,26.22,37.4,6969.06,6.65,9,RU,high
11.23,17.86,33.74,13436.47,6.64,9,PK,high
18.1,21.9,16.27,0,0,0,AF,high
18.22,11.65,31.74,13869.8,4.59,0,PK,high
9.37,4.71,39.2,11301.01,11.9,0,TR,high
19.24,18.32,22.29,5726.63,10,1,AF,high
19.39,29.58,27.52,9832.41,9.48,8,PK,high
4.72,16.46,33.37,7584.85,2.51,8,TR,high
17.72,7.35,8.96,8249.47,11.64,0,TR,high
13.3,29.74,24.49,4240.24,3.04,5,AF,high
20.24,29.21,31.69,5727.8,9.29,5,PK,high
21.44,26.61,11.74,14316.3,1.59,8,TR,high
23.74,4.57,9.61,9120.28,4.49,0,AF,high
12.68,0,0,7834.03,5.94,0,PK,high
23.29,18.76,29.76,10076.99,3,7,RU,high
15.47,5.67,20.68,0,0,2,RU,high
19.17,21.78,28.79,0,0,6,RU,high
8.19,19.73,30.7,12218.24,8.07,1,TR,high
7.12,18.73,18.89,4713.34,6.66,6,TR,high
19.61,18.86,13.97,6473.77,9.43,6,RU,high
17.42,5.57,26.77,6065.75,5.94,0,RU,high
12.02,8.41,18.9,10642.61,9.97,8,AF,high
22.8,9.62,9.27,11952.63,6.43,3,AF,high
11.42,17.46,39.63,4680.23,3.77,0,PK,high
24.73,22.32,34.22,10202.15,2.07,0,RU,high
8.25,4.32,29.52,10356.38,8.06,0,AF,high
12.82,7.32,31.58,10385.42,2.18,4,PK,high
21.11,20.35,31.59,14290.24,6.42,2,AF,high
10.63,13.37,23.43,5046.68,11.37,0,PK,high
10.47,16.24,22.04,11987.6,4.91,0,AF,high
11.62,11.03,19.28,14652.18,11,0,AF,high
8.76,28.7,15.05,5944.8,11.51,6,TR,high
17.99,16.71,19.56,10215.36,11.25,7,RU,high
6.66,11.45,28.17,10836.49,5.3,0,AF,high
11.96,6.02,37.86,0,0,0,PK,high
10.82,24.81,19.46,8359.85,1.15,3,AF,high
18.42,10.27,34.76,10787.48,9.01,7,RU,high
15.42,16.01,14.04,0,0,6,PK,high
11.94,26.92,38.46,10529.45,11.22,6,RU,high
12.2,27.45,21.11,6836.87,10.43,2,PK,high
15.58,21.28,27.96,10674.31,8.41,0,RU,high
17.28,19.65,38.93,7008.14,8.85,3,TR,high
13.69,12.29,31.36,12400.96,3.24,0,TR,high
4.19,15.24,14.71,0,0,0,RU,high
6.34,27.14,8.78,12079.33,6.94,2,TR,high
11.23,15.99,12.22,6880.86,11.97,0,TR,high
5.56,25.97,35.37,4647.35,2.51,7,PK,high
23.42,12.22,34.5,11644.19,6.11,0,AF,high
18.24,8.57,17.22,7027.39,5.62,5,PK,high
12.82,21.37,34.34,6857.85,9.3,0,TR,high
13.75,7.35,9.47,11093.23,10.16,9,AF,high
11.75,13.34,12.46,0,0,0,RU,high
19.46,12.23,18.36,13590.48,9.2,6,PK,high
4.73,20.81,25.64,4675.08,4.15,8,PK,high
14.64,14.44,30.66,5403.74,6.4,10,RU,high
14.63,20.41,32.84,0,0,0,RU,high
9.35,16.16,9.51,13151.32,7.83,0,PK,high
12.19,12.29,11.17,0,0,0,RU,high
14.04,6.72,34.36,11796.66,6.94,2,TR,high
23.82,22,25.27,11325.32,1.05,8,AF,high
24.67,8.03,39.34,0,0,8,RU,high
8.43,16.18,0,14788.27,6.55,0,PK,high
4.58,12.8,8.75,5391.81,2.15,10,RU,high
6.13,16.08,32.38,4457.16,3.44,0,PK,high
13.19,26.05,33.51,9006.97,1.7,10,RU,high
8.6,9.33,17.11,12876.3,5.53,10,AF,high
16.71,17.02,38.17,9949.24,1.25,10,TR,high
24.16,6.93,18.36,14526.79,11.28,0,PK,high
13.56,10.93,37.83,0,0,0,PK,high
14.98,21.7,15.54,4824.94,7.68,6,AF,high
22.74,29.65,0,12375.61,11.9,2,RU,high
4.91,28.48,19.79,13175.17,8.93,9,RU,high
16.4,7.53,37.89,13191.71,3.8,0,TR,high
6.55,19.55,29.89,4274.97,3.82,7,PK,high
14.33,7.9,32.04,11466.93,5.96,9,PK,high
6.68,9.08,12.6,5493.38,4.13,0,RU,high
14.21,14.68,25.87,11024.89,5.75,3,PK,high
21.55,25.34,22.7,5314.66,4.31,6,TR,high
22.13,23.19,18.41,7999.25,10.49,10,PK,high
17.82,15.99,24.68,9717.32,3.45,7,RU,high
15.98,27.26,39.54,8123.56,1.83,0,TR,high
7.22,4.3,11.02,5529.69,1.69,2,TR,high
23.41,12.06,38.03,10671.25,7.75,5,AF,high
13.11,5.43,27.54,4742.24,4.54,3,PK,high
14.64,16.12,12.83,11748.18,7.64,10,AF,high
20.6,16.79,13.04,9628.18,8.84,8,AF,high
17.3,18.77,35.09,5739.77,8.79,3,RU,high
11.53,7.03,39.39,13736.24,5.52,3,AF,high
21.79,12.75,29.95,8505.25,1.72,1,PK,high
22.32,0,0,0,0,3,RU,high
14.23,15.08,39.32,14047.88,5.33,7,AF,high
13.03,25.34,11.79,5669.45,7.16,0,TR,high
13.06,6.06,13.84,0,0,6,AF,high
17.38,14.37,13.65,14948,6.2,2,AF,high
22.96,19.12,10.07,0,0,0,AF,high
15.09,27.5,12.08,5327.59,7.92,4,AF,high
9.08,4.28,9.08,0,0,4,TR,high
14.03,12.2,22.49,10457.34,5.95,0,TR,high
19.66,4.88,34.82,0,0,6,RU,high
18.09,28.38,17.36,4488.72,1.06,0,RU,high
10.05,13.91,0,5482.86,1.35,2,PK,high
17.71,9.03,13.99,13431.52,4.68,1,PK,high
22.62,17.86,29.58,0,0,2,PK,high
16.88,29.82,29.16,4623.62,1.93,0,AF,high
9.29,22.76,11.62,7998.03,1.79,0,AF,high
13.46,18.5,37.31,13857.05,8.47,10,AF,high
20.38,23.09,10.9,0,0,8,TR,high
19.82,15.01,20.08,14491.8,8.63,7,TR,high
10.87,23.14,32.01,0,0,10,RU,high
8.09,23.08,26.59,4945.26,6.2,5,AF,high
17.13,12.12,11.06,10182.86,10.25,0,RU,high
18.14,10.98,37.89,0,0,0,TR,high
13.05,13.49,22.95,0,0,4,TR,high
9.46,23.76,35.09,12493.36,11.76,5,RU,high
14.88,9.8,20.28,7357.64,8.47,0,TR,high
13.97,9.11,8.49,5893.86,1.29,10,PK,high
21.68,5.85,14.81,5097.96,1.68,2,PK,high
5.7,11.35,29.93,0,0,0,PK,high
8.06,29.34,9.35,0,0,7,TR,high
15.66,5.16,9.14,9428.01,1.43,4,PK,high
7.2,16.61,21.34,7129.91,8.54,1,TR,high
6.46,5.17,32.57,13092.49,1.3,5,PK,high
16.68,7.51,11.89,0,0,1,AF,high
14.92,17.35,22.59,0,0,4,PK,high
9.92,28.3,26.49,9959.36,9.64,1,TR,high
19.82,26.38,13.17,6066.03,3.56,0,TR,high
24.24,25.66,34.28,7979.68,7.54,10,RU,high
15.49,9.83,23.14,13127.97,1.81,3,RU,high
13.3,9.67,32.79,14027.15,11.27,3,RU,high
17.09,10.14,14.57,4922.88,10.06,7,RU,high
13.39,17.63,29.06,9223.83,9.91,4,TR,high
16.48,13.27,22.57,8107.38,2.65,10,AF,high
23.26,18.06,35.35,10535.66,1.44,0,TR,high
23.45,17.74,36.71,10429.03,7.7,4,TR,high
21.35,15.16,11.24,0,0,0,PK,high
8.02,10.33,15.61,8185.51,8.45,9,PK,high
8.78,0,0,7818.21,3.02,8,AF,high
4.81,24.8,0,9117.46,9.7,7,PK,high
20.45,16.44,38.7,11976.16,11.84,0,PK,high
14.44,27.2,13.03,8872.39,10.69,0,RU,high
19.8,21.43,24.42,5509.63,1.62,6,TR,high
13.76,23.32,38.04,9395.69,8.59,0,RU,high
15.5,26.93,11.94,0,0,0,RU,high
24.02,4.56,0,10781.29,10.95,7,AF,high
10.8,12.5,28.97,10995.83,7.85,6,TR,high
8.28,24.39,22.95,0,0,1,TR,high
20.58,14.83,33.86,4436.15,6.98,0,PK,high
15.61,26.6,11.96,8349.95,3.92,0,PK,high
22.12,13.85,11.06,9570.89,2.14,0,TR,high
4.38,10.28,0,12878.37,4.18,9,TR,high
12.27,16.29,10.28,9776.89,10.4,5,RU,high
4.09,5.16,39.01,7635.95,8.47,2,PK,high
23.93,27.07,0,14825.93,8.32,2,TR,high
13.18,7.83,0,14660.02,7.48,0,RU,high
22.17,13.01,22.93,8982.45,1.47,8,TR,high
4.26,22.74,0,6672.6,5.25,2,AF,high
21.45,24.49,21.2,12692.64,4.67,9,TR,high
15.46,14.77,11.89,0,0,9,RU,high
16.86,23.9,33.81,4270.38,6.02,5,RU,high
23.47,13.31,21.84,0,0,10,TR,high
16.27,21.08,16.36,11255.5,10.57,0,RU,high
20.09,15.5,39.89,7381.66,1.14,0,RU,high
4.85,26.8,9.73,5531.52,3.83,0,TR,high
10.42,17.5,13.2,8053.87,2.3,1,PK,high
23.2,20.13,24.31,5909.59,7.63,0,TR,high
14.53,9.35,18.07,12858.27,11.86,1,RU,high
16.87,21.44,0,10545.35,7.27,4,PK,high
10.3,8.34,33.77,12770.25,5.85,10,RU,high
20.92,9.63,28.22,10617.85,1.35,0,RU,high
13.39,10.75,9.1,10257.27,6.55,0,TR,high
13.33,29.61,37.44,4510.18,1.93,0,RU,high
17.88,16.83,23.09,11718.49,6.68,1,AF,high
18.73,29.83,28.14,8089.54,6.98,1,AF,high
22.53,4.72,20.89,14574.82,5.36,0,PK,high
15.5,18.56,13,0,0,5,AF,high
23.51,29.19,9.22,12636.05,5.16,3,PK,high
0,0,0,5278.86,3.12,9,RU,high
13.75,15.31,14.81,6930.8,8.38,2,PK,high
10.59,7.05,39.14,14688.72,8.33,7,RU,high
14.52,18.2,32.83,0,0,0,AF,high
5.69,13.41,20.67,12311.41,4.01,0,AF,high
15.08,14.84,17.51,14701.45,9.73,9,PK,high
18.87,28.18,21.52,12407.98,5.44,0,AF,high
15.38,10.96,0,5150.08,9.01,10,TR,high
22.41,22.37,38.13,13613.83,9.63,0,TR,high
18.07,0,0,9231.69,5.93,4,AF,high
10.19,24.27,25.21,4578.39,7.35,7,TR,high
4.43,11.48,17.56,14187.61,1.39,0,AF,high
16.69,5.26,8.75,12903.77,11.76,0,PK,high
9.12,7.58,33.55,10461.56,5.86,7,TR,high
16.65,6.25,23.4,5998.99,8.4,0,TR,high
11.65,14.67,30.8,9103.51,1.61,2,AF,high
19.96,13.7,19.15,11614.83,7.41,0,TR,high
6.42,25.7,17.2,13150.99,8.36,2,TR,high
9.98,17.04,34.57,0,0,6,PK,high
14.59,17.75,34.84,9848.04,8.25,0,PK,high
23.45,27.55,10.29,12687.53,6.83,7,TR,high
7.68,12.1,15.98,10484.74,9.69,7,RU,high
13.36,16.74,38.38,5908.34,1.76,0,PK,high
4.33,24.97,38.85,12146.55,8.92,2,PK,high
13.42,16.28,13.75,0,0,5,RU,high
11.37,6.71,37.16,8919.32,10.43,5,RU,high
13.41,7.22,31.53,4201.05,7.22,4,RU,high
23.25,10.55,12.57,11526.71,11.93,0,RU,high
9.87,24.8,10.58,6495.14,3.32,3,AF,high
7.8,10.68,25.76,9232.71,7.92,0,AF,high
5.9,22.36,27.77,9033.57,9.03,0,PK,high
5.54,25.18,26.6,5704.78,11.25,8,AF,high
12.32,9.59,17.35,0,0,9,TR,high
22.08,28.47,21.3,8404.98,6.63,8,AF,high
9.68,10.71,13.52,7596.7,7.21,4,PK,high
18.82,23.71,20.83,6367.3,3.05,0,RU,high
5.2,19.55,21.5,5733.05,9.83,9,AF,high
